submitted_name	matched_name	label
Sundasciurus_brookei	Sundasciurus brookei	Sundasciurus_brookei
Sundasciurus_jentinki	Sundasciurus jentinki	Sundasciurus_jentinki
Sundasciurus_tenuis	Sundasciurus tenuis	Sundasciurus_tenuis
Menetes_berdmorei	Menetes berdmorei	Menetes_berdmorei
Rhinosciurus_laticaudatus	Rhinosciurus laticaudatus	Rhinosciurus_laticaudatus
Lariscus_insignis	Lariscus insignis	Lariscus_insignis
Exilisciurus_concinnus	Exilisciurus concinnus	Exilisciurus_concinnus
Exilisciurus_exilis	Exilisciurus exilis	Exilisciurus_exilis
Funambulus_palmarum	Funambulus palmarum	Funambulus_palmarum
Funambulus_pennantii	Funambulus pennantii	Funambulus_pennantii
Sciurillus_pusillus	Sciurillus pusillus	Sciurillus_pusillus
Ratufa_bicolor	Ratufa bicolor	Ratufa_bicolor
Ratufa_affinis	Ratufa affinis	Ratufa_affinis
Ratufa_macroura	Ratufa macroura	Ratufa_macroura
Geomys_pinetis	Geomys pinetis	Geomys_pinetis
Geomys_breviceps	Geomys breviceps	Geomys_breviceps
Geomys_personatus	Geomys personatus	Geomys_personatus
Geomys_tropicalis	Geomys tropicalis	Geomys_tropicalis
Geomys_streckeri	Geomys streckeri	Geomys_streckeri
Geomys_attwateri	Geomys attwateri	Geomys_attwateri
Geomys_bursarius	Geomys bursarius	Geomys_bursarius
Geomys_arenarius	Geomys arenarius	Geomys_arenarius
Geomys_knoxjonesi	Geomys knoxjonesi	Geomys_knoxjonesi
Geomys_texensis	Geomys texensis	Geomys_texensis
Zygogeomys_trichopus	Zygogeomys trichopus	Zygogeomys_trichopus
Cratogeomys_goldmani	Cratogeomys goldmani	Cratogeomys_goldmani
Cratogeomys_castanops	Cratogeomys castanops	Cratogeomys_castanops
Cratogeomys_fulvescens	Cratogeomys fulvescens	Cratogeomys_fulvescens
Cratogeomys_merriami	Cratogeomys merriami	Cratogeomys_merriami
Cratogeomys_perotensis	Cratogeomys perotensis	Cratogeomys_perotensis
Cratogeomys_planiceps	Cratogeomys planiceps	Cratogeomys_planiceps
Cratogeomys_fumosus	Cratogeomys fumosus	Cratogeomys_fumosus
Orthogeomys_thaeleri	Orthogeomys thaeleri	Orthogeomys_thaeleri
Orthogeomys_dariensis	Orthogeomys dariensis	Orthogeomys_dariensis
Orthogeomys_cavator	Orthogeomys cavator	Orthogeomys_cavator
Orthogeomys_underwoodi	Orthogeomys underwoodi	Orthogeomys_underwoodi
Orthogeomys_heterodus	Orthogeomys heterodus	Orthogeomys_heterodus
Orthogeomys_matagalpae	Orthogeomys matagalpae	Orthogeomys_matagalpae
Orthogeomys_cherriei	Orthogeomys cherriei	Orthogeomys_cherriei
Orthogeomys_lanius	Orthogeomys lanius	Orthogeomys_lanius
Orthogeomys_hispidus	Orthogeomys hispidus	Orthogeomys_hispidus
Pappogeomys_bulleri	Pappogeomys bulleri	Pappogeomys_bulleri
Orthogeomys_grandis	Orthogeomys grandis	Orthogeomys_grandis
Thomomys_talpoides	Thomomys talpoides	Thomomys_talpoides
Thomomys_monticola	Thomomys monticola	Thomomys_monticola
Thomomys_mazama	Thomomys mazama	Thomomys_mazama
Thomomys_bulbivorus	Thomomys bulbivorus	Thomomys_bulbivorus
Thomomys_townsendii	Thomomys townsendii	Thomomys_townsendii
Thomomys_umbrinus	Thomomys umbrinus	Thomomys_umbrinus
Thomomys_bottae	Thomomys bottae	Thomomys_bottae
Thomomys_nayarensis	Thomomys nayarensis	Thomomys_nayarensis
Thomomys_atrovarius	Thomomys atrovarius	Thomomys_atrovarius
Thomomys_sheldoni	Thomomys sheldoni	Thomomys_sheldoni
Liomys_irroratus	Liomys irroratus	Liomys_irroratus
Liomys_spectabilis	Liomys spectabilis	Liomys_spectabilis
Liomys_pictus	Liomys pictus	Liomys_pictus
Heteromys_anomalus	Heteromys anomalus	Heteromys_anomalus
Heteromys_australis	Heteromys australis	Heteromys_australis
Heteromys_gaumeri	Heteromys gaumeri	Heteromys_gaumeri
Heteromys_desmarestianus	Heteromys desmarestianus	Heteromys_desmarestianus
Heteromys_nubicolens	Heteromys nubicolens	Heteromys_nubicolens
Heteromys_oresterus	Heteromys oresterus	Heteromys_oresterus
Heteromys_nelsoni	Heteromys nelsoni	Heteromys_nelsoni
Liomys_salvini	Liomys salvini	Liomys_salvini
Liomys_adspersus	Liomys adspersus	Liomys_adspersus
Chaetodipus_hispidus	Chaetodipus hispidus	Chaetodipus_hispidus
Chaetodipus_dalquesti	Chaetodipus dalquesti	Chaetodipus_dalquesti
Chaetodipus_arenarius	Chaetodipus arenarius	Chaetodipus_arenarius
Chaetodipus_fallax	Chaetodipus fallax	Chaetodipus_fallax
Chaetodipus_californicus	Chaetodipus californicus	Chaetodipus_californicus
Chaetodipus_spinatus	Chaetodipus spinatus	Chaetodipus_spinatus
Chaetodipus_pernix	Chaetodipus pernix	Chaetodipus_pernix
Chaetodipus_intermedius	Chaetodipus intermedius	Chaetodipus_intermedius
Chaetodipus_eremicus	Chaetodipus eremicus	Chaetodipus_eremicus
Chaetodipus_penicillatus	Chaetodipus penicillatus	Chaetodipus_penicillatus
Chaetodipus_nelsoni	Chaetodipus nelsoni	Chaetodipus_nelsoni
Chaetodipus_goldmani	Chaetodipus goldmani	Chaetodipus_goldmani
Chaetodipus_artus	Chaetodipus artus	Chaetodipus_artus
Chaetodipus_formosus	Chaetodipus formosus	Chaetodipus_formosus
Chaetodipus_baileyi	Chaetodipus baileyi	Chaetodipus_baileyi
Chaetodipus_rudinoris	Chaetodipus rudinoris	Chaetodipus_rudinoris
Perognathus_fasciatus	Perognathus fasciatus	Perognathus_fasciatus
Perognathus_flavus	Perognathus flavus	Perognathus_flavus
Perognathus_flavescens	Perognathus flavescens	Perognathus_flavescens
Perognathus_merriami	Perognathus merriami	Perognathus_merriami
Perognathus_amplus	Perognathus amplus	Perognathus_amplus
Perognathus_longimembris	Perognathus longimembris	Perognathus_longimembris
Perognathus_inornatus	Perognathus inornatus	Perognathus_inornatus
Perognathus_alticolus	Perognathus alticolus	Perognathus_alticolus
Perognathus_parvus	Perognathus parvus	Perognathus_parvus
Microdipodops_pallidus	Microdipodops pallidus	Microdipodops_pallidus
Microdipodops_megacephalus	Microdipodops megacephalus	Microdipodops_megacephalus
Dipodomys_elator	Dipodomys elator	Dipodomys_elator
Dipodomys_phillipsii	Dipodomys phillipsii	Dipodomys_phillipsii
Dipodomys_insularis	Dipodomys insularis	Dipodomys_insularis
Dipodomys_merriami	Dipodomys merriami	Dipodomys_merriami
Dipodomys_nitratoides	Dipodomys nitratoides	Dipodomys_nitratoides
Dipodomys_compactus	Dipodomys compactus	Dipodomys_compactus
Dipodomys_ordii	Dipodomys ordii	Dipodomys_ordii
Dipodomys_heermanni	Dipodomys heermanni	Dipodomys_heermanni
Dipodomys_panamintinus	Dipodomys panamintinus	Dipodomys_panamintinus
Dipodomys_stephensi	Dipodomys stephensi	Dipodomys_stephensi
Dipodomys_microps	Dipodomys microps	Dipodomys_microps
Dipodomys_californicus	Dipodomys californicus	Dipodomys_californicus
Dipodomys_ingens	Dipodomys ingens	Dipodomys_ingens
Dipodomys_gravipes	Dipodomys gravipes	Dipodomys_gravipes
Dipodomys_venustus	Dipodomys venustus	Dipodomys_venustus
Dipodomys_simulans	Dipodomys simulans	Dipodomys_simulans
Dipodomys_agilis	Dipodomys agilis	Dipodomys_agilis
Dipodomys_deserti	Dipodomys deserti	Dipodomys_deserti
Dipodomys_nelsoni	Dipodomys nelsoni	Dipodomys_nelsoni
Dipodomys_spectabilis	Dipodomys spectabilis	Dipodomys_spectabilis
Castor_fiber	Castor fiber	Castor_fiber
Castor_canadensis	Castor canadensis	Castor_canadensis
Pedetes_surdaster	Pedetes surdaster	Pedetes_surdaster
Pedetes_capensis	Pedetes capensis	Pedetes_capensis
Anomalurus_beecrofti	Anomalurus beecrofti	Anomalurus_beecrofti
Idiurus_macrotis	Idiurus macrotis	Idiurus_macrotis
Sicista_tianshanica	Sicista tianshanica	Sicista_tianshanica
Sicista_kazbegica	Sicista kazbegica	Sicista_kazbegica
Sicista_concolor	Sicista concolor	Sicista_concolor
Sicista_betulina	Sicista betulina	Sicista_betulina
Sicista_strandi	Sicista strandi	Sicista_strandi
Sicista_subtilis	Sicista subtilis	Sicista_subtilis
Salpingotus_kozlovi	Salpingotus kozlovi	Salpingotus_kozlovi
Cardiocranius_paradoxus	Cardiocranius paradoxus	Cardiocranius_paradoxus
Euchoreutes_naso	Euchoreutes naso	Euchoreutes_naso
Dipus_sagitta	Dipus sagitta	Dipus_sagitta
Stylodipus_andrewsi	Stylodipus andrewsi	Stylodipus_andrewsi
Stylodipus_telum	Stylodipus telum	Stylodipus_telum
Eremodipus_lichtensteini	Eremodipus lichtensteini	Eremodipus_lichtensteini
Jaculus_blanfordi	Jaculus blanfordi	Jaculus_blanfordi
Jaculus_orientalis	Jaculus orientalis	Jaculus_orientalis
Jaculus_jaculus	Jaculus jaculus	Jaculus_jaculus
Paradipus_ctenodactylus	Paradipus ctenodactylus	Paradipus_ctenodactylus
Allactaga_major	Allactaga major	Allactaga_major
Allactodipus_bobrinskii	Allactodipus bobrinskii	Allactodipus_bobrinskii
Allactaga_bullata	Allactaga bullata	Allactaga_bullata
Pygeretmus_pumilio	Pygeretmus pumilio	Pygeretmus_pumilio
Allactaga_sibirica	Allactaga sibirica	Allactaga_sibirica
Allactaga_hotsoni	Allactaga hotsoni	Allactaga_hotsoni
Allactaga_firouzi	Allactaga firouzi	Allactaga_firouzi
Allactaga_williamsi	Allactaga williamsi	Allactaga_williamsi
Allactaga_euphratica	Allactaga euphratica	Allactaga_euphratica
Allactaga_toussi	Allactaga toussi	Allactaga_toussi
Allactaga_elater	Allactaga elater	Allactaga_elater
Eozapus_setchuanus	Eozapus setchuanus	Eozapus_setchuanus
Napaeozapus_insignis	Napaeozapus insignis	Napaeozapus_insignis
Zapus_trinotatus	Zapus trinotatus	Zapus_trinotatus
Zapus_princeps	Zapus princeps	Zapus_princeps
Zapus_hudsonius	Zapus hudsonius	Zapus_hudsonius
Calomyscus_bailwardi	Calomyscus bailwardi	Calomyscus_bailwardi
Calomyscus_baluchi	Calomyscus baluchi	Calomyscus_baluchi
Calomyscus_hotsoni	Calomyscus hotsoni	Calomyscus_hotsoni
Eliurus_ellermani	Eliurus ellermani	Eliurus_ellermani
Eliurus_tanala	Eliurus tanala	Eliurus_tanala
Eliurus_minor	Eliurus minor	Eliurus_minor
Eliurus_myoxinus	Eliurus myoxinus	Eliurus_myoxinus
Eliurus_webbi	Eliurus webbi	Eliurus_webbi
Eliurus_antsingy	Eliurus antsingy	Eliurus_antsingy
Eliurus_carletoni	Eliurus carletoni	Eliurus_carletoni
Eliurus_majori	Eliurus majori	Eliurus_majori
Eliurus_grandidieri	Eliurus grandidieri	Eliurus_grandidieri
Voalavo_gymnocaudus	Voalavo gymnocaudus	Voalavo_gymnocaudus
Gymnuromys_roberti	Gymnuromys roberti	Gymnuromys_roberti
Brachytarsomys_albicauda	Brachytarsomys albicauda	Brachytarsomys_albicauda
Macrotarsomys_bastardi	Macrotarsomys bastardi	Macrotarsomys_bastardi
Monticolomys_koopmani	Monticolomys koopmani	Monticolomys_koopmani
Macrotarsomys_ingens	Macrotarsomys ingens	Macrotarsomys_ingens
Hypogeomys_antimena	Hypogeomys antimena	Hypogeomys_antimena
Brachyuromys_ramirohitra	Brachyuromys ramirohitra	Brachyuromys_ramirohitra
Brachyuromys_betsileoensis	Brachyuromys betsileoensis	Brachyuromys_betsileoensis
Nesomys_audeberti	Nesomys audeberti	Nesomys_audeberti
Nesomys_rufus	Nesomys rufus	Nesomys_rufus
Delanymys_brooksi	Delanymys brooksi	Delanymys_brooksi
Petromyscus_monticularis	Petromyscus monticularis	Petromyscus_monticularis
Mystromys_albicaudatus	Mystromys albicaudatus	Mystromys_albicaudatus
Petromyscus_collinus	Petromyscus collinus	Petromyscus_collinus
Beamys_hindei	Beamys hindei	Beamys_hindei
Cricetomys_emini	Cricetomys emini	Cricetomys_emini
Cricetomys_gambianus	Cricetomys gambianus	Cricetomys_gambianus
Saccostomus_campestris	Saccostomus campestris	Saccostomus_campestris
Steatomys_parvus	Steatomys parvus	Steatomys_parvus
Steatomys_krebsii	Steatomys krebsii	Steatomys_krebsii
Dendromus_melanotis	Dendromus melanotis	Dendromus_melanotis
Dendromus_nyikae	Dendromus nyikae	Dendromus_nyikae
Dendromus_mystacalis	Dendromus mystacalis	Dendromus_mystacalis
Dendromus_kivu	Dendromus kivu	Dendromus_kivu
Dendromus_insignis	Dendromus insignis	Dendromus_insignis
Dendromus_mesomelas	Dendromus mesomelas	Dendromus_mesomelas
Malacothrix_typica	Malacothrix typica	Malacothrix_typica
Uranomys_ruddi	Uranomys ruddi	Uranomys_ruddi
Deomys_ferrugineus	Deomys ferrugineus	Deomys_ferrugineus
Acomys_ngurui	Acomys ngurui	Acomys_ngurui
Acomys_spinosissimus	Acomys spinosissimus	Acomys_spinosissimus
Acomys_muzei	Acomys muzei	Acomys_muzei
Acomys_russatus	Acomys russatus	Acomys_russatus
Acomys_percivali	Acomys percivali	Acomys_percivali
Acomys_wilsoni	Acomys wilsoni	Acomys_wilsoni
Acomys_ignitus	Acomys ignitus	Acomys_ignitus
Acomys_johannis	Acomys johannis	Acomys_johannis
Acomys_dimidiatus	Acomys dimidiatus	Acomys_dimidiatus
Acomys_cahirinus	Acomys cahirinus	Acomys_cahirinus
Acomys_cilicicus	Acomys cilicicus	Acomys_cilicicus
Acomys_nesiotes	Acomys nesiotes	Acomys_nesiotes
Acomys_minous	Acomys minous	Acomys_minous
Lophuromys_woosnami	Lophuromys woosnami	Lophuromys_woosnami
Lophuromys_sikapusi	Lophuromys sikapusi	Lophuromys_sikapusi
Lophuromys_flavopunctatus	Lophuromys flavopunctatus	Lophuromys_flavopunctatus
Lophuromys_melanonyx	Lophuromys melanonyx	Lophuromys_melanonyx
Lophuromys_brevicaudus	Lophuromys brevicaudus	Lophuromys_brevicaudus
Lophuromys_chrysopus	Lophuromys chrysopus	Lophuromys_chrysopus
Desmodilliscus_braueri	Desmodilliscus braueri	Desmodilliscus_braueri
Pachyuromys_duprasi	Pachyuromys duprasi	Pachyuromys_duprasi
Meriones_tamariscinus	Meriones tamariscinus	Meriones_tamariscinus
Psammomys_obesus	Psammomys obesus	Psammomys_obesus
Psammomys_vexillaris	Psammomys vexillaris	Psammomys_vexillaris
Meriones_rex	Meriones rex	Meriones_rex
Meriones_crassus	Meriones crassus	Meriones_crassus
Meriones_libycus	Meriones libycus	Meriones_libycus
Meriones_shawi	Meriones shawi	Meriones_shawi
Meriones_unguiculatus	Meriones unguiculatus	Meriones_unguiculatus
Meriones_chengi	Meriones chengi	Meriones_chengi
Meriones_meridianus	Meriones meridianus	Meriones_meridianus
Brachiones_przewalskii	Brachiones przewalskii	Brachiones_przewalskii
Rhombomys_opimus	Rhombomys opimus	Rhombomys_opimus
Sekeetamys_calurus	Sekeetamys calurus	Sekeetamys_calurus
Gerbillus_nancillus	Gerbillus nancillus	Gerbillus_nancillus
Gerbillus_cheesmani	Gerbillus cheesmani	Gerbillus_cheesmani
Gerbillus_gerbillus	Gerbillus gerbillus	Gerbillus_gerbillus
Gerbillus_pyramidum	Gerbillus pyramidum	Gerbillus_pyramidum
Gerbillus_perpallidus	Gerbillus perpallidus	Gerbillus_perpallidus
Gerbillus_floweri	Gerbillus floweri	Gerbillus_floweri
Gerbillus_latastei	Gerbillus latastei	Gerbillus_latastei
Gerbillus_hoogstraali	Gerbillus hoogstraali	Gerbillus_hoogstraali
Gerbillus_hesperinus	Gerbillus hesperinus	Gerbillus_hesperinus
Gerbillus_tarabuli	Gerbillus tarabuli	Gerbillus_tarabuli
Gerbillus_occiduus	Gerbillus occiduus	Gerbillus_occiduus
Gerbillus_nigeriae	Gerbillus nigeriae	Gerbillus_nigeriae
Gerbillus_andersoni	Gerbillus andersoni	Gerbillus_andersoni
Gerbillus_simoni	Gerbillus simoni	Gerbillus_simoni
Gerbillus_dasyurus	Gerbillus dasyurus	Gerbillus_dasyurus
Gerbillus_campestris	Gerbillus campestris	Gerbillus_campestris
Gerbillus_rupicola	Gerbillus rupicola	Gerbillus_rupicola
Gerbillus_poecilops	Gerbillus poecilops	Gerbillus_poecilops
Gerbillus_amoenus	Gerbillus amoenus	Gerbillus_amoenus
Gerbillus_nanus	Gerbillus nanus	Gerbillus_nanus
Gerbillus_henleyi	Gerbillus henleyi	Gerbillus_henleyi
Taterillus_pygargus	Taterillus pygargus	Taterillus_pygargus
Taterillus_arenarius	Taterillus arenarius	Taterillus_arenarius
Taterillus_gracilis	Taterillus gracilis	Taterillus_gracilis
Taterillus_petteri	Taterillus petteri	Taterillus_petteri
Taterillus_emini	Taterillus emini	Taterillus_emini
Tatera_indica	Tatera indica	Tatera_indica
Gerbilliscus_nigricaudus	Gerbilliscus nigricaudus	Gerbilliscus_nigricaudus
Gerbilliscus_phillipsi	Gerbilliscus phillipsi	Gerbilliscus_phillipsi
Gerbilliscus_robustus	Gerbilliscus robustus	Gerbilliscus_robustus
Gerbillurus_tytonis	Gerbillurus tytonis	Gerbillurus_tytonis
Gerbillurus_paeba	Gerbillurus paeba	Gerbillurus_paeba
Gerbillurus_setzeri	Gerbillurus setzeri	Gerbillurus_setzeri
Gerbilliscus_kempi	Gerbilliscus kempi	Gerbilliscus_kempi
Gerbilliscus_guineae	Gerbilliscus guineae	Gerbilliscus_guineae
Gerbilliscus_gambiana	Gerbilliscus gambiana	Gerbilliscus_gambiana
Gerbilliscus_brantsii	Gerbilliscus brantsii	Gerbilliscus_brantsii
Gerbilliscus_afra	Gerbilliscus afra	Gerbilliscus_afra
Gerbilliscus_leucogaster	Gerbilliscus leucogaster	Gerbilliscus_leucogaster
Gerbilliscus_validus	Gerbilliscus validus	Gerbilliscus_validus
Gerbillurus_vallinus	Gerbillurus vallinus	Gerbillurus_vallinus
Desmodillus_auricularis	Desmodillus auricularis	Desmodillus_auricularis
Lophiomys_imhausi	Lophiomys imhausi	Lophiomys_imhausi
Phloeomys_cumingi	Phloeomys cumingi	Phloeomys_cumingi
Phloeomys_pallidus	Phloeomys pallidus	Phloeomys_pallidus
Musseromys_gulantang	Musseromys gulantang	Musseromys_gulantang
Carpomys_phaeurus	Carpomys phaeurus	Carpomys_phaeurus
Batomys_salomonseni	Batomys salomonseni	Batomys_salomonseni
Batomys_granti	Batomys granti	Batomys_granti
Crateromys_heaneyi	Crateromys heaneyi	Crateromys_heaneyi
Micromys_minutus	Micromys minutus	Micromys_minutus
Maxomys_surifer	Maxomys surifer	Maxomys_surifer
Maxomys_bartelsii	Maxomys bartelsii	Maxomys_bartelsii
Maxomys_moi	Maxomys moi	Maxomys_moi
Maxomys_dollmani	Maxomys dollmani	Maxomys_dollmani
Maxomys_hellwaldii	Maxomys hellwaldii	Maxomys_hellwaldii
Crunomys_celebensis	Crunomys celebensis	Crunomys_celebensis
Crunomys_suncoides	Crunomys suncoides	Crunomys_suncoides
Crunomys_melanius	Crunomys melanius	Crunomys_melanius
Maxomys_musschenbroekii	Maxomys musschenbroekii	Maxomys_musschenbroekii
Maxomys_tajuddinii	Maxomys tajuddinii	Maxomys_tajuddinii
Maxomys_hylomyoides	Maxomys hylomyoides	Maxomys_hylomyoides
Maxomys_whiteheadi	Maxomys whiteheadi	Maxomys_whiteheadi
Maxomys_ochraceiventer	Maxomys ochraceiventer	Maxomys_ochraceiventer
Maxomys_panglima	Maxomys panglima	Maxomys_panglima
Maxomys_rajah	Maxomys rajah	Maxomys_rajah
Maxomys_pagensis	Maxomys pagensis	Maxomys_pagensis
Waiomys_mamasae	Waiomys mamasae	Waiomys_mamasae
Melasmothrix_naso	Melasmothrix naso	Melasmothrix_naso
Paucidentomys_vermidax	Paucidentomys vermidax	Paucidentomys_vermidax
Tonkinomys_daovantieni	Tonkinomys daovantieni	Tonkinomys_daovantieni
Saxatilomys_paulinae	Saxatilomys paulinae	Saxatilomys_paulinae
Margaretamys_elegans	Margaretamys elegans	Margaretamys_elegans
Dacnomys_millardi	Dacnomys millardi	Dacnomys_millardi
Leopoldamys_sabanus	Leopoldamys sabanus	Leopoldamys_sabanus
Leopoldamys_milleti	Leopoldamys milleti	Leopoldamys_milleti
Leopoldamys_neilli	Leopoldamys neilli	Leopoldamys_neilli
Leopoldamys_edwardsi	Leopoldamys edwardsi	Leopoldamys_edwardsi
Chiromyscus_langbianis	Chiromyscus langbianis	Chiromyscus_langbianis
Chiromyscus_thomasi	Chiromyscus thomasi	Chiromyscus_thomasi
Chiromyscus_chiropus	Chiromyscus chiropus	Chiromyscus_chiropus
Niviventer_confucianus	Niviventer confucianus	Niviventer_confucianus
Niviventer_coninga	Niviventer coninga	Niviventer_coninga
Niviventer_brahma	Niviventer brahma	Niviventer_brahma
Niviventer_eha	Niviventer eha	Niviventer_eha
Niviventer_tenaster	Niviventer tenaster	Niviventer_tenaster
Niviventer_fulvescens	Niviventer fulvescens	Niviventer_fulvescens
Niviventer_culturatus	Niviventer culturatus	Niviventer_culturatus
Niviventer_andersoni	Niviventer andersoni	Niviventer_andersoni
Niviventer_excelsior	Niviventer excelsior	Niviventer_excelsior
Niviventer_rapit	Niviventer rapit	Niviventer_rapit
Niviventer_niviventer	Niviventer niviventer	Niviventer_niviventer
Niviventer_hinpoon	Niviventer hinpoon	Niviventer_hinpoon
Niviventer_cremoriventer	Niviventer cremoriventer	Niviventer_cremoriventer
Srilankamys_ohiensis	Srilankamys ohiensis	Srilankamys_ohiensis
Rattus_fuscipes	Rattus fuscipes	Rattus_fuscipes
Rattus_tunneyi	Rattus tunneyi	Rattus_tunneyi
Rattus_lutreolus	Rattus lutreolus	Rattus_lutreolus
Rattus_sordidus	Rattus sordidus	Rattus_sordidus
Rattus_villosissimus	Rattus villosissimus	Rattus_villosissimus
Rattus_leucopus	Rattus leucopus	Rattus_leucopus
Rattus_verecundus	Rattus verecundus	Rattus_verecundus
Rattus_niobe	Rattus niobe	Rattus_niobe
Rattus_steini	Rattus steini	Rattus_steini
Rattus_novaeguineae	Rattus novaeguineae	Rattus_novaeguineae
Rattus_praetor	Rattus praetor	Rattus_praetor
Rattus_giluwensis	Rattus giluwensis	Rattus_giluwensis
Rattus_morotaiensis	Rattus morotaiensis	Rattus_morotaiensis
Diplothrix_legata	Diplothrix legata	Diplothrix_legata
Rattus_norvegicus	Rattus norvegicus	Rattus_norvegicus
Rattus_nitidus	Rattus nitidus	Rattus_nitidus
Rattus_exulans	Rattus exulans	Rattus_exulans
Rattus_pyctoris	Rattus pyctoris	Rattus_pyctoris
Rattus_tanezumi	Rattus tanezumi	Rattus_tanezumi
Rattus_andamanensis	Rattus andamanensis	Rattus_andamanensis
Rattus_hoffmanni	Rattus hoffmanni	Rattus_hoffmanni
Rattus_argentiventer	Rattus argentiventer	Rattus_argentiventer
Rattus_losea	Rattus losea	Rattus_losea
Rattus_tiomanicus	Rattus tiomanicus	Rattus_tiomanicus
Rattus_rattus	Rattus rattus	Rattus_rattus
Rattus_baluensis	Rattus baluensis	Rattus_baluensis
Rattus_satarae	Rattus satarae	Rattus_satarae
Nesokia_indica	Nesokia indica	Nesokia_indica
Bandicota_bengalensis	Bandicota bengalensis	Bandicota_bengalensis
Bandicota_savilei	Bandicota savilei	Bandicota_savilei
Tarsomys_apoensis	Tarsomys apoensis	Tarsomys_apoensis
Limnomys_sibuanus	Limnomys sibuanus	Limnomys_sibuanus
Limnomys_bryophilus	Limnomys bryophilus	Limnomys_bryophilus
Rattus_everetti	Rattus everetti	Rattus_everetti
Halmaheramys_bokimekot	Halmaheramys bokimekot	Halmaheramys_bokimekot
Bunomys_chrysocomus	Bunomys chrysocomus	Bunomys_chrysocomus
Bunomys_andrewsi	Bunomys andrewsi	Bunomys_andrewsi
Bunomys_penitus	Bunomys penitus	Bunomys_penitus
Taeromys_celebensis	Taeromys celebensis	Taeromys_celebensis
Paruromys_dominator	Paruromys dominator	Paruromys_dominator
Sundamys_muelleri	Sundamys muelleri	Sundamys_muelleri
Bandicota_indica	Bandicota indica	Bandicota_indica
Bullimus_luzonicus	Bullimus luzonicus	Bullimus_luzonicus
