parent,node,branch.length,label,Brownian,Median,95%CI_Low,95%CI_High,Branch,Branch_midpoint_height,Orig_len,Rate,sqrt.rate
2868,1647,5.27283,Neamblysomus.julianae,3.3322,3.3322,3.3322,3.3322,Neamblysomus.julianae->n1092,97.0335,2.54583,22.5567,2.54583
2872,1648,0.889921,Amblysomus.corriae,3.94158,3.94158,3.94158,3.94158,Amblysomus.corriae->n1096,97.7045,1.20386,13.4758,1.20386
2872,1649,1.23373,Amblysomus.robustus,4.33073,4.33073,4.33073,4.33073,Amblysomus.robustus->n1096,97.7045,1.20386,15.8668,1.20386
2871,1650,0.466632,Amblysomus.septentrionalis,4.23411,4.23411,4.23411,4.23411,Amblysomus.septentrionalis->n1095,97.1813,2.25033,7.13727,2.25033
2870,1651,0.0169843,Amblysomus.hottentotus,3.97968,3.97968,3.97968,3.97968,Amblysomus.hottentotus->n1094,96.5687,3.47555,1.09567,3.47555
2869,1652,3.47259,Amblysomus.marleyi,3.52636,3.52636,3.52636,3.52636,Amblysomus.marleyi->n1093,95.8115,4.98986,13.0753,4.98986
2873,1653,0.289417,Chlorotalpa.duthieae,3.38439,3.38439,3.38439,3.38439,Chlorotalpa.duthieae->n1097,97.0038,2.60534,5.22394,2.60534
2873,1654,0.0788549,Chlorotalpa.sclateri,3.53951,3.53951,3.53951,3.53951,Chlorotalpa.sclateri->n1097,97.0038,2.60534,2.72678,2.60534
2875,1655,56.8538,Chrysospalax.trevelyani,6.13123,6.13123,6.13123,6.13123,Chrysospalax.trevelyani->n1099,95.1638,6.28529,47.1395,6.28529
2875,1656,0.123842,Chrysospalax.villosus,4.76941,4.76941,4.76941,4.76941,Chrysospalax.villosus->n1099,95.1638,6.28529,2.20008,6.28529
2874,1657,11.3916,Calcochloris.obtusirostris,3.26957,3.26957,3.26957,3.26957,Calcochloris.obtusirostris->n1098,92.6604,11.2921,15.7425,11.2921
2863,1658,8.07591,Eremitalpa.granti,3.13549,3.13549,3.13549,3.13549,Eremitalpa.granti->n1087,87.8622,20.8885,9.74563,20.8885
2877,1659,3.03559,Chrysochloris.asiatica,3.89182,3.89182,3.89182,3.89182,Chrysochloris.asiatica->n1101,95.6387,5.33542,11.8224,5.33542
2877,1660,5.18712,Cryptochloris.wintoni,3.13026,3.13026,3.13026,3.13026,Cryptochloris.wintoni->n1101,95.6387,5.33542,15.4542,5.33542
2876,1661,0.321526,Chrysochloris.stuhlmanni,3.73767,3.73767,3.73767,3.73767,Chrysochloris.stuhlmanni->n1100,93.2366,10.1396,2.79104,10.1396
2885,1662,0.85097,Elephantulus.brachyrhynchus,3.81331,3.81331,3.81331,3.81331,Elephantulus.brachyrhynchus->n1109,93.1861,10.2407,4.51815,10.2407
2885,1663,0.101055,Elephantulus.rufescens,4.0483,4.0483,4.0483,4.0483,Elephantulus.rufescens->n1109,93.1861,10.2407,1.55698,10.2407
2886,1664,0.985629,Elephantulus.intufi,3.82428,3.82428,3.82428,3.82428,Elephantulus.intufi->n1110,92.9419,10.7291,4.75054,10.7291
2886,1665,0.317052,Elephantulus.rupestris,4.11904,4.11904,4.11904,4.11904,Elephantulus.rupestris->n1110,92.9419,10.7291,2.69434,10.7291
2887,1666,0.211321,Elephantulus.edwardii,3.89691,3.89691,3.89691,3.89691,Elephantulus.edwardii->n1111,91.2042,14.2044,1.91173,14.2044
2887,1667,0.854431,Elephantulus.myurus,3.80888,3.80888,3.80888,3.80888,Elephantulus.myurus->n1111,91.2042,14.2044,3.8441,14.2044
2889,1668,8.97299,Elephantulus.rozeti,3.81331,3.81331,3.81331,3.81331,Elephantulus.rozeti->n1113,88.9596,18.6937,10.859,18.6937
2889,1669,23.02,Petrodromus.tetradactylus,5.28978,5.28978,5.28978,5.28978,Petrodromus.tetradactylus->n1113,88.9596,18.6937,17.3929,18.6937
2888,1670,12.3177,Macroscelides.proboscideus,3.64284,3.64284,3.64284,3.64284,Macroscelides.proboscideus->n1112,86.1949,24.223,11.1769,24.223
2891,1671,1.45637,Elephantulus.fuscipes,4.04305,4.04305,4.04305,4.04305,Elephantulus.fuscipes->n1115,90.5768,15.4595,4.81068,15.4595
2892,1672,0.605177,Elephantulus.fuscus,3.81771,3.81771,3.81771,3.81771,Elephantulus.fuscus->n1116,97.8292,0.954568,12.4797,0.954568
2892,1673,0.99946,Elephantulus.revoili,3.48093,3.48093,3.48093,3.48093,Elephantulus.revoili->n1116,97.8292,0.954568,16.0379,0.954568
2894,1674,0.346444,Rhynchocyon.chrysopygus,6.28189,6.28189,6.28189,6.28189,Rhynchocyon.chrysopygus->n1118,95.7014,5.21014,4.04166,5.21014
2895,1675,2.96474,Rhynchocyon.cirnei,5.86363,5.86363,5.86363,5.86363,Rhynchocyon.cirnei->n1119,97.2565,2.09996,18.6233,2.09996
2895,1676,3.92692,Rhynchocyon.udzungwensis,6.56526,6.56526,6.56526,6.56526,Rhynchocyon.udzungwensis->n1119,97.2565,2.09996,21.4333,2.09996
2893,1677,1.71781,Rhynchocyon.petersi,6.15486,6.15486,6.15486,6.15486,Rhynchocyon.petersi->n1117,92.0211,12.5707,5.79397,12.5707
2880,1678,14.3861,Metoldobotes.sp..nov,5.92799,5.92799,5.92799,5.92799,Metoldobotes.sp..nov->n1104,63.1644,12.3881,16.8903,12.3881
2896,1679,10.7548,Chambius.kasserinensis,4.26549,4.26549,4.26549,4.26549,Chambius.kasserinensis->n1120,49.2707,13.5437,13.9669,13.5437
2896,1680,10.4362,Herodotius.pattersoni,5.49881,5.49881,5.49881,5.49881,Herodotius.pattersoni->n1120,55.8017,26.6056,9.81642,26.6056
2898,1681,6.14676,Orycteropus.afer,10.8657,10.8657,10.8657,10.8657,Orycteropus.afer->n1122,87.8079,20.9969,8.48035,20.9969
2898,1682,0.457197,Myorycteropus.africanus,10.2679,10.2679,10.2679,10.2679,Myorycteropus.africanus->n1122,81.9537,9.28853,3.47733,9.28853
2904,1683,1.58888,Dendrohyrax.dorsalis,8.06306,8.06306,8.06306,8.06306,Dendrohyrax.dorsalis->n1128,89.1482,18.3164,4.6163,18.3164
2905,1684,1.40142,Heterohyrax.brucei,7.78406,7.78406,7.78406,7.78406,Heterohyrax.brucei->n1129,93.9969,8.61914,6.32004,8.61914
2905,1685,6.08932e-4,Procavia.capensis,8.01301,8.01301,8.01301,8.01301,Procavia.capensis->n1129,93.9969,8.61914,0.131741,8.61914
2903,1686,1.03234,Thyrohyrax.domorictus,9.29652,9.29652,9.29652,9.29652,Thyrohyrax.domorictus->n1127,66.9688,5.38485,6.86265,5.38485
2902,1687,3.03605,Thyrohyrax.meyeri,8.77956,8.77956,8.77956,8.77956,Thyrohyrax.meyeri->n1126,62.4291,13.4443,7.44824,13.4443
2908,1688,26.0261,Thyrohyrax.litholagus,10.0078,10.0078,10.0078,10.0078,Thyrohyrax.litholagus->n1132,57.598,22.7474,16.7651,22.7474
2911,1689,2.06889,Pachyhyrax.crassidentatus,11.8071,11.8071,11.8071,11.8071,Pachyhyrax.crassidentatus->n1135,67.6747,5.04564,10.0364,5.04564
2911,1690,1.30593,Bunohyrax.fajumensis,11.3181,11.3181,11.3181,11.3181,Bunohyrax.fajumensis->n1135,66.9334,3.56312,9.48884,3.56312
2912,1691,4.8844,Geniohyus.mirus,11.3279,11.3279,11.3279,11.3279,Geniohyus.mirus->n1136,66.0638,7.71833,12.4684,7.71833
2912,1692,10.3265,Bunohyrax.major,12.3554,12.3554,12.3554,12.3554,Bunohyrax.major->n1136,65.5179,6.62651,19.566,6.62651
2913,1693,0.225679,Megalohyrax.eocaenus,11.9538,11.9538,11.9538,11.9538,Megalohyrax.eocaenus->n1137,65.2312,8.30352,2.58394,8.30352
2913,1694,6.43804,Megalohyrax.sp..nov,12.5245,12.5245,12.5245,12.5245,Megalohyrax.sp..nov->n1137,65.1486,8.13832,13.9405,8.13832
2917,1695,0.0503249,Titanohyrax.andrewsi,12.9715,12.9715,12.9715,12.9715,Titanohyrax.andrewsi->n1141,67.3388,4.3534,1.68518,4.3534
2917,1696,31.536,Titanohyrax.ultimus,14.0779,14.0779,14.0779,14.0779,Titanohyrax.ultimus->n1141,67.6518,4.97954,39.443600000000004,4.97954
2916,1697,0.0201609,Titanohyrax.angustidens,12.4788,12.4788,12.4788,12.4788,Titanohyrax.angustidens->n1140,65.173,8.59958,0.7589,8.59958
2915,1698,11.6847,Antilohyrax.pectidens,10.931,10.931,10.931,10.931,Antilohyrax.pectidens->n1139,63.891,11.5898,15.7376,11.5898
2914,1699,0.154224,Afrohyrax.championi,11.3181,11.3181,11.3181,11.3181,Afrohyrax.championi->n1138,68.2356,27.5138,1.17346,27.5138
2919,1700,2.51139,Saghatherium.antiquum,9.73072,9.73072,9.73072,9.73072,Saghatherium.antiquum->n1143,66.056,6.66638,9.6201,6.66638
2919,1701,13.7792,Selenohyrax.chatrathi,10.7342,10.7342,10.7342,10.7342,Selenohyrax.chatrathi->n1143,66.1718,6.89788,22.1525,6.89788
2918,1702,14.1479,Saghatherium.bowni,9.12696,9.12696,9.12696,9.12696,Saghatherium.bowni->n1142,63.5421,11.0148,17.7634,11.0148
2921,1703,2.33146,Seggeurius.amourensis,7.98344,7.98344,7.98344,7.98344,Seggeurius.amourensis->n1145,47.6162,6.74955,9.21179,6.74955
2921,1704,0.55537,Microhyrax.lavocati,8.13153,8.13153,8.13153,8.13153,Microhyrax.lavocati->n1145,48.8898,9.2965699999999991,3.83087,9.2965699999999991
2920,1705,16.8579,Dimaitherium.patnaiki,9.57316,9.57316,9.57316,9.57316,Dimaitherium.patnaiki->n1144,52.4518,25.3129,12.7908,25.3129
2930,1706,5.31582,Elephas.maximus,15.0157,15.0157,15.0157,15.0157,Elephas.maximus->n1154,95.0046,2.9012,21.216,2.9012
2932,1707,5.86479,Elephas.antiquus.falconeri,11.5129,11.5129,11.5129,11.5129,Elephas.antiquus.falconeri->n1156,97.0169,1.08216,36.4879,1.08216
2932,1708,1.53081,Elephas.cypriotes,12.2061,12.2061,12.2061,12.2061,Elephas.cypriotes->n1156,97.0169,1.08216,18.6416,1.08216
2931,1709,0.293864,Elephas.maximus.asurus,15.664,15.664,15.664,15.664,Elephas.maximus.asurus->n1155,95.8387,1.43851,7.0841,1.43851
2933,1710,14.7459,Mammuthus.trogontherii,16.3784,16.3784,16.3784,16.3784,Mammuthus.trogontherii->n1157,96.4618,3.69,31.3322,3.69
2934,1711,0.816607,Mammuthus.columbi,15.7071,15.7071,15.7071,15.7071,Mammuthus.columbi->n1158,97.9323,1.40538,11.9475,1.40538
2934,1712,1.96841,Mammuthus.primigenius,15.2701,15.2701,15.2701,15.2701,Mammuthus.primigenius->n1158,97.9323,1.40538,18.5494,1.40538
2935,1713,1.06597,Loxodonta.africana,15.3502,15.3502,15.3502,15.3502,Loxodonta.africana->n1159,94.5786,7.45566,5.92647,7.45566
2937,1714,0.00463644,Palaeoloxodon.antiquus,16.1429,16.1429,16.1429,16.1429,Palaeoloxodon.antiquus->n1161,97.3686,1.86,0.782535,1.86
2937,1715,11.895,Palaeoloxodon.namadicus,16.8092,16.8092,16.8092,16.8092,Palaeoloxodon.namadicus->n1161,97.3686,1.86,39.6363,1.86
2936,1716,3.06731,Loxodonta.cyclotis,15.3737,15.3737,15.3737,15.3737,Loxodonta.cyclotis->n1160,96.4425,3.72783,14.2174,3.72783
2938,1717,13.7381,Mammut.borsoni,16.4903,16.4903,16.4903,16.4903,Mammut.borsoni->n1162,92.3672,11.8784,16.8559,11.8784
2938,1718,0.883758,Mammut.americanum,15.61,15.61,15.61,15.61,Mammut.americanum->n1162,92.3672,11.8784,4.27519,11.8784
2926,1719,3.04517,Phiomia.spp,13.8934,13.8934,13.8934,13.8934,Phiomia.spp->n1150,69.2567,9.68282,8.78967,9.68282
2940,1720,0.00767753,Omanitherium.dhofarensis,13.3451,13.3451,13.3451,13.3451,Omanitherium.dhofarensis->n1164,62.2949,14.5028,0.360622,14.5028
2940,1721,6.22027,Arcanotherium.savagei,12.8892,12.8892,12.8892,12.8892,Arcanotherium.savagei->n1164,60.4849,10.8828,11.8496,10.8828
2939,1722,67.856,Barytherium.spp,15.2018,15.2018,15.2018,15.2018,Barytherium.spp->n1163,57.8618,15.9849,32.2929,15.9849
2924,1723,5.22132,Moeritherium.spp,13.8155,13.8155,13.8155,13.8155,Moeritherium.spp->n1148,49.3422,23.2422,7.42882,23.2422
2941,1724,295.446,Phosphatherium.escuilliei,9.61581,9.61581,9.61581,9.61581,Phosphatherium.escuilliei->n1165,44.1823,12.3041,76.8037,12.3041
2942,1725,2.07421,Numidotherium.koholense,13.2321,13.2321,13.2321,13.2321,Numidotherium.koholense->n1166,46.0137,7.77414,8.09596,7.77414
2942,1726,0.663772,Daouitherium.rebouli,12.8049,12.8049,12.8049,12.8049,Daouitherium.rebouli->n1166,46.2511,8.2489,4.4461,8.2489
2945,1727,4.61751,Dugong.dugon,12.9239,12.9239,12.9239,12.9239,Dugong.dugon->n1169,90.4257,15.7613,8.48351,15.7613
2945,1728,159.454,Hydrodamalis.gigas,15.7233,15.7233,15.7233,15.7233,Hydrodamalis.gigas->n1169,90.4257,15.7613,49.8529,15.7613
2947,1729,0.611104,Trichechus.inunguis,13.0815,13.0815,13.0815,13.0815,Trichechus.inunguis->n1171,97.3253,1.96228,8.74672,1.96228
2947,1730,1.27237,Trichechus.manatus,13.4433,13.4433,13.4433,13.4433,Trichechus.manatus->n1171,97.3253,1.96228,12.621,1.96228
2946,1731,0.500282,Trichechus.senegalensis,13.0259,13.0259,13.0259,13.0259,Trichechus.senegalensis->n1170,96.1979,4.21705,5.39847,4.21705
2948,1732,12.5762,Prorastomus.sirenoides,11.4943,11.4943,11.4943,11.4943,Prorastomus.sirenoides->n1172,52.7666,5.79391,23.0918,5.79391
2948,1733,29.9528,Protosiren.smithae,13.203,13.203,13.203,13.203,Protosiren.smithae->n1172,56.0922,12.4452,24.3156,12.4452
2951,1734,29.908,Dasypus_novemcinctus,8.69951,8.69951,8.69951,8.69951,Dasypus_novemcinctus->n1175,94.2319,8.826,28.8523,8.826
2951,1735,66.6703,Dasypus_kappleri,9.21034,9.21034,9.21034,9.21034,Dasypus_kappleri->n1175,94.2319,8.826,43.0777,8.826
2951,1736,0.785382,Dasypus_septemcinctus,7.49554,7.49554,7.49554,7.49554,Dasypus_septemcinctus->n1175,94.2319,8.826,4.67548,8.826
2951,1737,0.108956,Dasypus_hybridus,7.6009,7.6009,7.6009,7.6009,Dasypus_hybridus->n1175,94.2319,8.826,1.74145,8.826
2951,1738,0.108956,Dasypus_yepesi,7.6009,7.6009,7.6009,7.6009,Dasypus_yepesi->n1175,94.2319,8.826,1.74145,8.826
2951,1739,3.41723,Dasypus_sabanicola,7.31322,7.31322,7.31322,7.31322,Dasypus_sabanicola->n1175,94.2319,8.826,9.75267,8.826
2951,1740,6.78038,Dasypus_pilosus,7.17012,7.17012,7.17012,7.17012,Dasypus_pilosus->n1175,94.2319,8.826,13.7377,8.826
2953,1741,31.3233,Euphractus_sexcinctus,8.77956,8.77956,8.77956,8.77956,Euphractus_sexcinctus->n1177,93.0587,11.1724,26.2439,11.1724
2954,1742,0.0556699,Chaetophractus_villosus,7.6009,7.6009,7.6009,7.6009,Chaetophractus_villosus->n1178,94.1671,8.9554,1.23576,8.9554
2955,1743,0.888826,Zaedyus_pichiy,7.31322,7.31322,7.31322,7.31322,Zaedyus_pichiy->n1179,94.6618,7.9658,5.23554,7.9658
2955,1744,2.48919,Chaetophractus_vellerosus,7.19293,7.19293,7.19293,7.19293,Chaetophractus_vellerosus->n1179,94.6618,7.9658,8.76157,7.9658
2956,1745,1186.55,Doedicurus_sp_FD2016a,14.152,14.152,14.152,14.152,Doedicurus_sp_FD2016a->n1180,80.6302,36.0293,89.9464,36.0293
2958,1746,119.595,Chlamyphorus_truncatus,4.78749,4.78749,4.78749,4.78749,Chlamyphorus_truncatus->n1182,87.7834,21.7227,36.7762,21.7227
2958,1747,0.0653888,Calyptophractus_retusus,6.90776,6.90776,6.90776,6.90776,Calyptophractus_retusus->n1182,87.7834,21.7227,0.859929,21.7227
2959,1748,267.435,Priodontes_maximus,10.8967,10.8967,10.8967,10.8967,Priodontes_maximus->n1183,84.8461,27.5972,48.7916,27.5972
2961,1749,0.824304,Tolypeutes_tricinctus,7.37776,7.37776,7.37776,7.37776,Tolypeutes_tricinctus->n1185,91.0618,15.1656,3.65411,15.1656
2961,1750,0.824304,Tolypeutes_matacus,7.37776,7.37776,7.37776,7.37776,Tolypeutes_matacus->n1185,91.0618,15.1656,3.65411,15.1656
2962,1751,15.2541,Cabassous_tatouay,8.76405,8.76405,8.76405,8.76405,Cabassous_tatouay->n1186,92.5266,12.2362,17.5,12.2362
2963,1752,18.8696,Cabassous_chacoensis,7.09008,7.09008,7.09008,7.09008,Cabassous_chacoensis->n1187,93.9843,9.3207,22.301,9.3207
2964,1753,0.0831815,Cabassous_unicinctus,8.24276,8.24276,8.24276,8.24276,Cabassous_unicinctus->n1188,97.9667,1.3556,3.88254,1.3556
2964,1754,0.0212238,Cabassous_centralis,8.16052,8.16052,8.16052,8.16052,Cabassous_centralis->n1188,97.9667,1.3556,1.96116,1.3556
2966,1755,105.262,Cyclopes_didactylus,5.99146,5.99146,5.99146,5.99146,Cyclopes_didactylus->n1190,78.736,39.8179,25.4839,39.8179
2967,1756,70.7242,Myrmecophaga_tridactyla,10.8198,10.8198,10.8198,10.8198,Myrmecophaga_tridactyla->n1191,92.7466,11.7967,38.377,11.7967
2968,1757,0.984582,Tamandua_tetradactyla,9.03599,9.03599,9.03599,9.03599,Tamandua_tetradactyla->n1192,98.2241,0.8415,16.9538,0.8415
2968,1758,1.79546,Tamandua_mexicana,8.59415,8.59415,8.59415,8.59415,Tamandua_mexicana->n1192,98.2241,0.8415,22.8944,0.8415
2970,1759,13.926,Parocnus_serus,9.21034,9.21034,9.21034,9.21034,Parocnus_serus->n1194,84.0427,29.2044,10.8232,29.2044
2970,1760,40.7904,Acratocnus_ye,11.1273,11.1273,11.1273,11.1273,Acratocnus_ye->n1194,84.0427,29.2044,18.5235,29.2044
2973,1761,0.578419,Choloepus_hoffmanni,9.10498,9.10498,9.10498,9.10498,Choloepus_hoffmanni->n1197,95.9989,5.2916,5.18198,5.2916
2973,1762,1.90356,Choloepus_didactylus,8.69951,8.69951,8.69951,8.69951,Choloepus_didactylus->n1197,95.9989,5.2916,9.40065,5.2916
2974,1763,1.11446e-6,Mylodon_darwinii_1,14.3163,14.3163,14.3163,14.3163,Mylodon_darwinii_1->n1198,98.6155,0.0587,0.0682938,0.0587
2975,1764,0,Mylodon_listai,14.3163,14.3163,14.3163,14.3163,Mylodon_listai->n1199,98.6333,0.023,0,0.023
2975,1765,0,Mylodon_darwinii,14.3163,14.3163,14.3163,14.3163,Mylodon_darwinii->n1199,98.6333,0.023,0,0.023
2977,1766,0.0389716,Megatherium_americanum_1,15.2018,15.2018,15.2018,15.2018,Megatherium_americanum_1->n1201,96.3191,4.6512,1.4347,4.6512
2978,1767,1.11446e-6,Megatherium_americanum_2,15.2018,15.2018,15.2018,15.2018,Megatherium_americanum_2->n1202,98.6192,0.0511,0.0731965,0.0511
2979,1768,0,Megatherium_americanum_3,15.2018,15.2018,15.2018,15.2018,Megatherium_americanum_3->n1203,98.6399,0.0095,0,0.0095
2979,1769,0,Megatherium_americanum_4,15.2018,15.2018,15.2018,15.2018,Megatherium_americanum_4->n1203,98.6399,0.0095,0,0.0095
2981,1770,29.4838,Nothrotheriops_shastensis,12.4292,12.4292,12.4292,12.4292,Nothrotheriops_shastensis->n1205,84.4318,28.4259,15.9625,28.4259
2981,1771,162.495,Megalonyx_jeffersonii,13.8155,13.8155,13.8155,13.8155,Megalonyx_jeffersonii->n1205,84.4318,28.4259,37.4741,28.4259
2982,1772,0.182281,Bradypus_torquatus,8.92266,8.92266,8.92266,8.92266,Bradypus_torquatus->n1206,89.7107,17.8681,1.58307,17.8681
2983,1773,5.90576,Bradypus_pygmaeus,8.16052,8.16052,8.16052,8.16052,Bradypus_pygmaeus->n1207,95.2919,6.7055,14.7092,6.7055
2984,1774,0.11566,Bradypus_variegatus,8.7483,8.7483,8.7483,8.7483,Bradypus_variegatus->n1208,96.137200000000007,5.0147,2.38033,5.0147
2984,1775,0.255116,Bradypus_tridactylus,8.77956,8.77956,8.77956,8.77956,Bradypus_tridactylus->n1208,96.137200000000007,5.0147,3.53521,5.0147
1776,1776,NA,n0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,1777,0.023927,n1,6.78136,5.62721,3.52623,6.76766,n1->n0,1.1,2.2,1.63456,2.2
1777,1778,0.115355,n2,6.47632,5.69156,4.50573,6.69924,n2->n1,4.35,4.3,2.56715,4.3
1778,1779,0.164527,n3,6.2747,5.61471,4.50381,6.63231,n3->n2,7.95,2.9,3.73325,2.9
1779,1780,1.37963,n4,5.8596,5.39218,4.39209,6.37727,n4->n3,12.45,6.1,7.45392,6.1
1780,1781,6.68956e-6,n5,5.85491,5.3917,4.39289,6.3747,n5->n4,15.6,0.2,0.0906466,0.2
1781,1782,0.528253,n6,5.66498,5.254,4.19211,6.34845,n6->n5,17.9,4.4,5.43078,4.4
1782,1783,0.0105076,n7,5.62119,5.23458,4.16049,6.34392,n7->n6,20.5,0.8,1.79628,0.8
1783,1784,16.6539,n8,6.04516,6.00772,4.32766,7.64584,n8->n7,32.15,22.5,13.4845,22.5
1784,1785,0.0803142,n9,5.57855,6.06141,4.01073,7.40694,n9->n8,55.25,23.7,0.91241,23.7
1785,1786,2.97921,n10,6.11626,6.38841,5.31926,7.37158,n10->n9,70.9,7.6,9.81322,7.6
1783,1787,6.02035,n11,5.09879,4.76973,3.5636,5.93233,n11->n7,24.45,7.1,14.4328,7.1
1787,1788,24.7029,n12,3.85568,3.82812,2.98334,4.6808,n12->n11,43.65,31.3,13.9242,31.3
1788,1789,0.895707,n13,4.02223,4.00742,3.25656,4.76011,n13->n12,66.55,14.5,3.89553,14.5
1788,1790,0.00154224,n14,3.84544,3.82069,2.97567,4.67615,n14->n12,59.4,0.2,1.37635,0.2
1790,1791,0.00376523,n15,3.82921,3.80906,2.95519,4.65961,n15->n14,59.65,0.3,1.75591,0.3
1791,1792,4.61479,n16,4.22482,4.21604,3.7241,4.70702,n16->n15,73.15,26.7,6.5161,26.7
1792,1793,0.00265402,n17,4.23612,4.2258,3.72256,4.72526,n17->n16,86.65,0.3,1.47421,0.3
1791,1794,10.7255,n18,3.20518,3.18861,2.62922,3.76782,n18->n15,73.1,26.6,9.9526,26.6
1794,1795,0.00448672,n19,3.18489,3.17592,2.67602,3.68424,n19->n18,87.3,1.8,0.782521,1.8
1787,1796,9.907,n20,4.34704,4.17343,3.61828,4.73401,n20->n11,39.1,22.2,10.4704,22.2
1796,1797,0.370394,n21,4.09726,4.05813,3.79796,4.32294,n21->n20,59.7,19,2.18838,19
1797,1798,1.26245,n22,3.8291,3.84527,3.3127,4.37896,n22->n21,77.5,16.6,4.32236,16.6
1798,1799,0.489735,n23,3.64644,3.71269,3.25591,4.16175,n23->n22,89.4,7.2,4.08773,7.2
1798,1800,0.0469038,n24,3.87957,3.88629,3.42517,4.3445,n24->n22,89.15,6.7,1.3114,6.7
1797,1801,2.38332,n25,4.38897,4.3506,3.7345,4.98897,n25->n21,73.8,9.2,7.97748,9.2
1797,1802,0.0827406,n26,4.27692,4.11262,3.60664,4.70617,n26->n21,70.5,2.6,2.79602,2.6
1797,1803,6.89757,n27,3.57264,3.56057,2.98291,4.14164,n27->n21,75.45,12.5,11.6429,12.5
1803,1804,1.73856,n28,3.31875,3.31077,2.87189,3.76067,n28->n27,87.55,11.7,6.04185,11.7
1797,1805,47.9286,n29,5.44792,5.36971,4.45134,6.23137,n29->n21,79.7,21,23.6786,21
1797,1806,0.00180326,n30,4.08571,4.05009,3.76774,4.33146,n30->n21,69.3,0.2,1.48827,0.2
1806,1807,1.82629,n31,4.39023,4.30611,3.7733,4.90079,n31->n30,71.8,4.8,9.66791,4.8
1807,1808,34.0329,n32,5.51853,5.41132,4.81671,6.00922,n32->n31,82.05,15.7,23.0764,15.7
1808,1809,2.07452,n33,6.01241,5.68419,5.13867,6.51423,n33->n32,92.3,4.8,10.304,4.8
1807,1810,0.0196989,n34,4.29531,4.27952,3.86772,4.69807,n34->n31,78.4,8.4,0.759013,8.4
1807,1811,0.395476,n35,4.43165,4.42525,3.86907,4.98349,n35->n31,81.4,14.4,2.59745,14.4
1806,1812,30.8486,n36,3.03135,2.99784,2.56495,3.46667,n36->n30,81.5,24.2,17.6961,24.2
1806,1813,3.53334,n37,3.70257,3.69397,3.26277,4.1332700000000004,n37->n30,78.4,18,6.94424,18
1806,1814,3.49633,n38,3.66866,3.69584,3.31145,4.07334,n38->n30,73.1,7.4,10.7735,7.4
1797,1815,0.404389,n39,3.84637,3.93765,3.15283,4.6719,n39->n21,76.6,14.8,2.59082,14.8
1815,1816,1.36603,n40,3.53536,3.71623,2.84998,4.49502,n40->n39,87.45,6.9,6.97385,6.9
1797,1817,0.675998,n41,4.52687,4.21389,3.41757,5.1387,n41->n21,74.05,9.7,4.13766,9.7
1817,1818,0.593897,n42,4.24799,4.0679,3.34107,4.8429,n42->n41,81.55,5.3,5.24669,5.3
1797,1819,4.85644e-4,n43,4.07125,4.05396,3.39744,4.71139,n43->n21,73.8,9.2,0.113876,9.2
1819,1820,0.0837304,n44,4.01076,3.99913,3.32008,4.68349,n44->n43,80.2,3.6,2.39033,3.6
1797,1821,32.0769,n45,3.02003,2.98515,2.52432,3.47984,n45->n21,81.2,24,18.12,24
1797,1822,1.02564,n46,4.25698,4.25,3.56723,4.92491,n46->n21,77.85,17.3,3.81631,17.3
1797,1823,0.284666,n47,3.96737,3.95705,3.24885,4.66335,n47->n21,77,15.6,2.11726,15.6
1797,1824,1.43088,n48,3.84667,3.83151,3.10694,4.5560600000000004,n48->n21,76.4,14.4,4.94069,14.4
1797,1825,43.3,n49,2.87354,2.81149,2.15854,3.53903,n49->n21,76.85,15.3,26.3673,15.3
1825,1826,0.898807,n50,2.63899,2.63188,2.33668,2.93271,n50->n49,89.2,9.4,4.8466,9.4
1825,1827,8.09992,n51,2.32308,2.27231,1.78271,2.79692,n51->n49,87.6,6.2,17.9148,6.2
1797,1828,0.16218,n52,4.17367,4.13443,3.4902,4.8146,n52->n21,71.9,5.4,2.71625,5.4
1797,1829,5.10594,n53,3.64402,3.63004,2.98556,4.27535,n53->n21,75.75,13.1,9.78521,13.1
1797,1830,13.2148,n54,4.73694,4.74682,4.18525,5.31051,n54->n21,76.6,14.8,14.8104,14.8
1830,1831,0.00387616,n55,4.74885,4.75862,4.20367,5.31214,n55->n54,84.15,0.3,1.78159,0.3
1797,1832,0.0816963,n56,4.02299,4.00398,3.43558,4.57562,n56->n21,78.65,18.9,1.03048,18.9
1797,1833,7.54594,n57,3.54507,3.53771,2.97385,4.10229,n57->n21,76.55,14.7,11.2296,14.7
1797,1834,18.5018,n58,4.86543,4.87303,4.5828,5.16267,n58->n21,78.85,19.3,15.346,19.3
1834,1835,0.00163479,n59,4.85454,4.86537,4.57345,5.15535,n59->n58,88.6,0.2,1.41705,0.2
1834,1836,3.20188e-4,n60,4.86944,4.87642,4.57423,5.17757,n60->n58,88.6,0.2,0.627127,0.2
1834,1837,1.54777,n61,5.11177,5.10872,4.72682,5.49014,n61->n58,90.6,4.2,9.51473,4.2
1796,1838,0.0682954,n62,4.22695,4.12392,3.33804,4.96147,n62->n20,55.15,9.9,1.30181,9.9
1838,1839,0.102977,n63,4.27044,4.18472,3.40171,5.01278,n63->n62,61.75,3.3,2.76874,3.3
1839,1840,0.0123984,n64,4.20473,4.16362,3.47728,4.92948,n64->n63,69.45,12.1,0.501715,12.1
